course_id,skill_id,score,matched_by
udemy1_42998,esco_881,0.9532,embedding+keyword
udemy1_43408,esco_1488,0.9532,embedding
udemy2_2773342,esco_471,0.953,embedding+keyword
udemy1_44198,esco_903,0.953,embedding+keyword
udemy1_22186,esco_1229,0.953,embedding
udemy2_3285646,esco_237,0.9528,embedding
udemy2_2520100,esco_1582,0.9527,embedding+keyword
udemy1_36194,esco_70,0.9527,embedding+keyword
udemy1_7355,esco_1582,0.9525,embedding+keyword
udemy2_2413252,esco_516,0.9524,embedding
udemy1_4870,esco_604,0.9524,embedding
udemy1_19836,esco_1804,0.9524,embedding+keyword
udemy2_2252576,esco_1843,0.9523,embedding+keyword
udemy1_5001,esco_224,0.9522,embedding+keyword
udemy2_2135358,esco_904,0.9522,embedding
udemy1_38139,esco_903,0.9521,embedding+keyword
udemy2_1651618,esco_996,0.952,embedding
udemy1_7391,esco_491,0.9519,embedding+keyword
udemy2_2356436,esco_1582,0.9519,embedding+keyword
udemy1_3448,esco_1582,0.9515,embedding+keyword
udemy2_2829056,esco_941,0.9514,embedding
udemy1_279,esco_1582,0.9514,embedding+keyword
udemy1_37547,esco_189,0.9513,embedding+keyword
udemy1_1651,esco_126,0.9512,embedding+keyword
udemy1_34658,esco_792,0.9512,embedding+keyword
udemy1_21877,esco_1229,0.9511,embedding
udemy1_38539,esco_307,0.9511,embedding
udemy2_449784,esco_352,0.951,embedding
udemy1_10384,esco_1594,0.951,embedding
udemy1_5152,esco_604,0.9508,embedding
udemy2_350872,esco_1709,0.9508,embedding
udemy2_3095622,esco_516,0.9508,embedding
udemy1_41020,esco_1512,0.9508,embedding
udemy1_34798,esco_1124,0.9507,embedding
udemy2_1761336,esco_1878,0.9505,embedding+keyword
udemy2_865978,esco_598,0.9505,embedding
udemy1_9186,esco_604,0.9504,embedding
udemy1_2420,esco_491,0.9503,embedding+keyword
udemy2_469292,esco_1582,0.9503,embedding+keyword
udemy1_3898,esco_1582,0.9503,embedding+keyword
udemy2_3162746,esco_1248,0.9502,embedding
udemy2_3399338,esco_1483,0.9502,embedding+keyword
udemy1_2447,esco_126,0.9501,embedding+keyword
udemy2_336580,esco_1582,0.9501,embedding+keyword
udemy2_3283836,esco_224,0.95,embedding+keyword
udemy1_3342,esco_491,0.9499,embedding+keyword
udemy2_2131102,esco_174,0.9498,embedding+keyword
udemy1_42755,esco_1646,0.9498,embedding
udemy1_6411,esco_20,0.9497,embedding
udemy1_27496,esco_1023,0.9497,embedding+keyword
udemy2_986016,esco_1895,0.9496,embedding
udemy2_1774776,esco_519,0.9496,embedding+keyword
udemy1_19061,esco_1804,0.9496,embedding+keyword
udemy1_37371,esco_1495,0.9495,embedding
udemy2_1797154,esco_714,0.9494,embedding+keyword
udemy1_44534,esco_1789,0.9494,embedding
udemy1_2817,esco_491,0.9494,embedding+keyword
udemy1_460,esco_224,0.9493,embedding+keyword
udemy2_1331472,esco_1151,0.9493,embedding
udemy1_37961,esco_1370,0.9493,embedding+keyword
udemy1_7719,esco_1582,0.9493,embedding+keyword
udemy1_41186,esco_1888,0.9492,embedding
udemy2_1563896,esco_1219,0.949,embedding
udemy1_23125,esco_1229,0.949,embedding
udemy1_4408,esco_1412,0.949,embedding+keyword
udemy2_2339176,esco_1582,0.9488,embedding+keyword
udemy1_473,esco_224,0.9487,embedding+keyword
udemy2_3152480,esco_1600,0.9487,embedding+keyword
udemy1_4633,esco_1713,0.9486,embedding
udemy1_6132,esco_126,0.9486,embedding+keyword
udemy1_8566,esco_1582,0.9485,embedding+keyword
udemy1_2914,esco_1582,0.9485,embedding+keyword
udemy1_25455,esco_1949,0.9484,embedding
udemy2_1364518,esco_604,0.9482,embedding
udemy1_41030,esco_1222,0.9482,embedding
udemy1_38485,esco_175,0.9481,embedding+keyword
udemy1_9527,esco_1248,0.9481,embedding
udemy2_3280396,esco_1582,0.9479,embedding+keyword
udemy1_175,esco_1248,0.9478,embedding
udemy1_707,esco_224,0.9475,embedding+keyword
udemy1_18975,esco_1804,0.9473,embedding+keyword
udemy1_8898,esco_295,0.9473,embedding
udemy1_35529,esco_903,0.947,embedding+keyword
udemy2_1711964,esco_244,0.9469,embedding+keyword
udemy1_36700,esco_107,0.9469,embedding
udemy2_1808398,esco_176,0.9468,embedding
udemy2_2739428,esco_516,0.9468,embedding
udemy1_36815,esco_379,0.9468,embedding+keyword
udemy2_1848680,esco_1843,0.9467,embedding+keyword
udemy1_5054,esco_491,0.9467,embedding+keyword
udemy2_2161954,esco_1713,0.9467,embedding
udemy1_28261,esco_1178,0.9467,embedding
udemy1_44198,esco_1029,0.9467,embedding
udemy1_734,esco_1582,0.9466,embedding+keyword
udemy1_3074,esco_224,0.9466,embedding+keyword
udemy2_2363084,esco_1386,0.9466,embedding
udemy1_3251,esco_224,0.9465,embedding+keyword
udemy2_1357146,esco_1381,0.9465,embedding
udemy1_9891,esco_1582,0.9463,embedding+keyword
udemy2_2268302,esco_1274,0.9463,embedding
udemy1_1961,esco_604,0.9462,embedding
udemy1_2409,esco_1582,0.9462,embedding+keyword
udemy1_36447,esco_903,0.9462,embedding
udemy1_1177,esco_224,0.9462,embedding+keyword
udemy1_5507,esco_1412,0.946,embedding+keyword
udemy2_2887306,esco_107,0.9458,embedding
udemy1_37326,esco_379,0.9458,embedding+keyword
udemy1_25171,esco_1023,0.9458,embedding
udemy1_1188,esco_129,0.9456,embedding
udemy1_40677,esco_1681,0.9454,embedding
udemy1_43981,esco_888,0.9454,embedding
udemy1_20634,esco_1804,0.9453,embedding+keyword
udemy1_3192,esco_1582,0.9452,embedding+keyword
udemy2_1575788,esco_129,0.9452,embedding
udemy2_1792146,esco_1065,0.9452,embedding
udemy1_198,esco_491,0.9451,embedding+keyword
udemy1_19304,esco_758,0.945,embedding
udemy1_8439,esco_714,0.945,embedding+keyword
udemy1_4890,esco_491,0.945,embedding+keyword
udemy1_5433,esco_491,0.9449,embedding+keyword
udemy1_2282,esco_1582,0.9449,embedding+keyword
udemy2_1401206,esco_1582,0.9449,embedding+keyword
udemy1_2821,esco_295,0.9447,embedding
udemy2_2739428,esco_883,0.9447,embedding+keyword
udemy2_2155016,esco_1598,0.9446,embedding
udemy2_2168838,esco_1231,0.9446,embedding
udemy2_1112092,esco_244,0.9445,embedding+keyword
udemy1_35254,esco_683,0.9444,embedding+keyword
udemy2_2521960,esco_1248,0.9444,embedding
udemy1_1241,esco_491,0.9443,embedding+keyword
udemy1_925,esco_1248,0.9442,embedding
udemy1_3101,esco_1248,0.9442,embedding
udemy2_2268302,esco_20,0.9442,embedding
udemy2_1389972,esco_68,0.9442,embedding
udemy1_3283,esco_1582,0.9441,embedding+keyword
udemy2_3288020,esco_471,0.944,embedding+keyword
udemy1_6960,esco_491,0.9439,embedding+keyword
udemy2_3212817,esco_1582,0.9439,embedding+keyword
udemy1_36477,esco_1029,0.9439,embedding
udemy1_43339,esco_196,0.9438,embedding
udemy1_20016,esco_1229,0.9437,embedding
udemy1_23557,esco_1229,0.9437,embedding
udemy1_42009,esco_307,0.9436,embedding
udemy1_4326,esco_1455,0.9436,embedding+keyword
udemy2_3014158,esco_1709,0.9435,embedding
udemy1_8331,esco_224,0.9435,embedding+keyword
udemy1_40137,esco_903,0.9433,embedding
udemy1_35112,esco_303,0.9433,embedding
udemy2_2168838,esco_664,0.9431,embedding
udemy1_3065,esco_224,0.943,embedding+keyword
udemy2_1203656,esco_1691,0.943,embedding
udemy1_1746,esco_491,0.9429,embedding+keyword
udemy1_6335,esco_491,0.9429,embedding+keyword
udemy1_274,esco_1582,0.9429,embedding+keyword
udemy1_702,esco_224,0.9426,embedding+keyword
udemy1_38539,esco_1029,0.9426,embedding
udemy1_1331,esco_604,0.9426,embedding
udemy2_2857692,esco_224,0.9424,embedding+keyword
udemy2_2080276,esco_224,0.9422,embedding+keyword
udemy2_1577432,esco_1843,0.9422,embedding+keyword
udemy1_340,esco_224,0.9421,embedding+keyword
udemy1_4988,esco_491,0.942,embedding+keyword
udemy2_1739164,esco_1455,0.9419,embedding+keyword
udemy1_5068,esco_224,0.9418,embedding+keyword
udemy2_2192634,esco_224,0.9418,embedding+keyword
udemy2_204820,esco_124,0.9417,embedding
udemy2_1450652,esco_1248,0.9417,embedding
udemy1_1392,esco_1582,0.9417,embedding+keyword
udemy2_1118826,esco_1582,0.9415,embedding+keyword
udemy1_44372,esco_378,0.9415,embedding
udemy2_2217660,esco_922,0.9414,embedding
udemy1_38806,esco_903,0.9414,embedding
udemy2_2367236,esco_1728,0.9414,embedding
udemy2_1262354,esco_1455,0.9414,embedding+keyword
udemy1_8241,esco_1582,0.9413,embedding+keyword
udemy1_34799,esco_929,0.9412,embedding
udemy1_27,esco_538,0.9412,embedding+keyword
udemy1_18846,esco_1804,0.941,embedding+keyword
udemy1_370,esco_1483,0.9409,embedding+keyword
udemy1_3821,esco_538,0.9409,embedding+keyword
udemy1_3494,esco_1517,0.9409,embedding
udemy1_413,esco_1582,0.9408,embedding+keyword
udemy1_35754,esco_792,0.9408,embedding+keyword
udemy1_11111,esco_1594,0.9408,embedding
udemy1_15568,esco_1594,0.9407,embedding
udemy2_2580994,esco_1664,0.9406,embedding
udemy1_41218,esco_379,0.9405,embedding+keyword
udemy2_2399724,esco_1248,0.9404,embedding
udemy1_9755,esco_1248,0.9403,embedding
udemy1_34762,esco_1029,0.9403,embedding
udemy2_2762574,esco_219,0.9402,embedding
udemy2_2458100,esco_1843,0.9401,embedding+keyword
udemy1_44220,esco_737,0.9401,embedding+keyword
udemy1_1345,esco_1517,0.94,embedding
udemy2_1669632,esco_431,0.9399,embedding
udemy1_4360,esco_491,0.9398,embedding+keyword
udemy1_1379,esco_491,0.9398,embedding+keyword
udemy2_3137248,esco_109,0.9397,embedding
udemy1_8278,esco_491,0.9397,embedding+keyword
udemy1_44532,esco_1789,0.9397,embedding
udemy1_3520,esco_491,0.9397,embedding+keyword
udemy2_3109842,esco_1582,0.9395,embedding+keyword
udemy1_8721,esco_519,0.9395,embedding+keyword
udemy1_1387,esco_604,0.9394,embedding
udemy2_898005,esco_295,0.9394,embedding+keyword
udemy1_5016,esco_224,0.9393,embedding+keyword
udemy1_4175,esco_491,0.9392,embedding+keyword
udemy1_2588,esco_224,0.9388,embedding+keyword
udemy1_19055,esco_1804,0.9388,embedding+keyword
udemy1_40477,esco_1229,0.9387,embedding
udemy1_22140,esco_852,0.9387,embedding
udemy1_2186,esco_1582,0.9385,embedding+keyword
udemy2_881660,esco_847,0.9382,embedding
udemy1_41845,esco_1187,0.9382,embedding+keyword
udemy1_6222,esco_538,0.9381,embedding+keyword
udemy2_1995332,esco_224,0.938,embedding+keyword
udemy2_2561004,esco_1691,0.9379,embedding
udemy1_2896,esco_1582,0.9379,embedding+keyword
udemy2_1555228,esco_1925,0.9379,embedding+keyword
udemy1_4920,esco_224,0.9378,embedding+keyword
udemy2_2372502,esco_1065,0.9378,embedding
udemy1_21805,esco_589,0.9377,embedding
udemy2_204820,esco_174,0.9377,embedding
udemy2_524082,esco_1274,0.9377,embedding
udemy1_19383,esco_1104,0.9376,embedding
udemy1_15235,esco_1282,0.9376,embedding
udemy2_1608656,esco_176,0.9376,embedding
udemy2_1777482,esco_1691,0.9375,embedding
udemy1_2420,esco_1248,0.9373,embedding
udemy1_41472,esco_888,0.9373,embedding
udemy2_848714,esco_295,0.937,embedding
udemy2_2767896,esco_1973,0.937,embedding
udemy1_20956,esco_589,0.937,embedding+keyword
udemy2_920102,esco_1582,0.9366,embedding+keyword
udemy1_18873,esco_1229,0.9366,embedding+keyword
udemy1_38697,esco_327,0.9364,embedding
udemy2_1279138,esco_730,0.9361,embedding
udemy2_54132,esco_1455,0.9361,embedding
udemy1_4017,esco_1582,0.936,embedding+keyword
udemy1_39023,esco_1495,0.9359,embedding
udemy1_40320,esco_307,0.9358,embedding
udemy1_43563,esco_1328,0.9357,embedding
udemy1_8263,esco_491,0.9357,embedding+keyword
udemy1_44330,esco_307,0.9357,embedding
udemy1_8534,esco_1582,0.9355,embedding+keyword
udemy1_35757,esco_903,0.9355,embedding+keyword
udemy1_5816,esco_604,0.9355,embedding
udemy2_2918802,esco_941,0.9354,embedding
udemy2_3369476,esco_1582,0.9354,embedding+keyword
udemy1_34909,esco_307,0.9352,embedding
udemy1_43563,esco_1826,0.9352,embedding
udemy2_1130468,esco_900,0.9352,embedding+keyword
udemy1_63,esco_1582,0.9351,embedding+keyword
udemy1_39476,esco_903,0.9351,embedding+keyword
udemy2_2233312,esco_1344,0.9351,embedding
udemy1_8973,esco_1582,0.9351,embedding+keyword
udemy1_43255,esco_1300,0.9351,embedding+keyword
udemy1_35112,esco_159,0.935,embedding
udemy1_6385,esco_847,0.935,embedding
udemy1_40311,esco_582,0.9349,embedding
udemy1_43283,esco_70,0.9349,embedding
udemy2_2815085,esco_317,0.9348,embedding
udemy1_4509,esco_1582,0.9348,embedding+keyword
udemy1_19553,esco_1229,0.9347,embedding
udemy1_9194,esco_604,0.9346,embedding
udemy2_1262634,esco_912,0.9346,embedding
udemy1_22606,esco_1088,0.9345,embedding
udemy1_2817,esco_1248,0.9344,embedding
udemy1_41579,esco_867,0.9343,embedding
udemy1_39250,esco_119,0.9343,embedding
udemy2_1445098,esco_491,0.9342,embedding+keyword
udemy1_35519,esco_813,0.9342,embedding+keyword
udemy2_1513218,esco_1691,0.9342,embedding
udemy1_40137,esco_307,0.9342,embedding
udemy2_3048724,esco_1691,0.9341,embedding
udemy1_3054,esco_224,0.9339,embedding+keyword
udemy1_9893,esco_1248,0.9339,embedding
udemy2_3084128,esco_1455,0.9339,embedding+keyword
udemy2_456626,esco_109,0.9338,embedding
udemy1_44198,esco_307,0.9338,embedding
udemy2_1126172,esco_1803,0.9337,embedding
udemy2_2268302,esco_922,0.9337,embedding
udemy2_3460818,esco_1582,0.9336,embedding+keyword
udemy1_20888,esco_589,0.9336,embedding+keyword
udemy2_2610420,esco_219,0.9334,embedding
udemy2_1969304,esco_1582,0.9333,embedding+keyword
udemy1_8982,esco_730,0.9333,embedding
udemy2_3250414,esco_1582,0.9333,embedding+keyword
udemy1_7272,esco_129,0.9332,embedding+keyword
udemy1_5442,esco_491,0.9331,embedding+keyword
udemy1_5720,esco_1582,0.9331,embedding+keyword
udemy2_2318690,esco_1691,0.9331,embedding
udemy1_16665,esco_1718,0.933,embedding+keyword
udemy2_2351080,esco_124,0.933,embedding
udemy1_19900,esco_1087,0.933,embedding
udemy1_4760,esco_1582,0.9329,embedding+keyword
udemy2_1202986,esco_1386,0.9328,embedding
udemy1_9321,esco_1592,0.9328,embedding+keyword
udemy1_38697,esco_1815,0.9328,embedding
udemy1_39250,esco_1488,0.9328,embedding+keyword
udemy1_42742,esco_1503,0.9327,embedding
udemy2_509684,esco_1248,0.9327,embedding
udemy1_39122,esco_1337,0.9327,embedding
udemy2_753828,esco_1248,0.9327,embedding
udemy2_1001564,esco_72,0.9326,embedding
udemy1_842,esco_1582,0.9326,embedding+keyword
udemy2_86036,esco_295,0.9326,embedding
udemy1_41168,esco_915,0.9326,embedding
udemy1_40473,esco_903,0.9326,embedding+keyword
udemy2_1534440,esco_1323,0.9326,embedding
udemy1_7753,esco_224,0.9325,embedding+keyword
udemy2_342418,esco_107,0.9325,embedding
udemy1_26255,esco_1765,0.9325,embedding+keyword
udemy1_3993,esco_1582,0.9324,embedding+keyword
udemy1_1636,esco_491,0.9324,embedding+keyword
udemy1_2033,esco_1582,0.9324,embedding+keyword
udemy2_3373340,esco_1582,0.9324,embedding+keyword
udemy2_2548165,esco_1582,0.9323,embedding+keyword
udemy1_28872,esco_1136,0.9323,embedding
udemy1_35641,esco_1751,0.9319,embedding
udemy1_3523,esco_1582,0.9319,embedding+keyword
udemy1_1990,esco_224,0.9319,embedding+keyword
udemy1_816,esco_187,0.9319,embedding+keyword
udemy2_2216998,esco_1713,0.9318,embedding
udemy1_7114,esco_1765,0.9318,embedding+keyword
udemy1_782,esco_847,0.9317,embedding
udemy2_3292844,esco_1582,0.9316,embedding+keyword
udemy1_39477,esco_1856,0.9316,embedding+keyword
udemy2_2996606,esco_516,0.9316,embedding
udemy2_1755774,esco_1582,0.9315,embedding+keyword
udemy1_1727,esco_847,0.9315,embedding
udemy1_3943,esco_491,0.9315,embedding+keyword
udemy1_921,esco_1582,0.9314,embedding+keyword
udemy1_44378,esco_107,0.9313,embedding
udemy1_3140,esco_491,0.9313,embedding+keyword
udemy2_2524346,esco_1517,0.9312,embedding
udemy1_12574,esco_175,0.9312,embedding+keyword
udemy1_6096,esco_126,0.9311,embedding+keyword
udemy1_42366,esco_1029,0.9311,embedding
udemy1_1803,esco_538,0.931,embedding+keyword
udemy2_2445762,esco_1582,0.9308,embedding+keyword
udemy1_4518,esco_491,0.9308,embedding+keyword
udemy1_9327,esco_126,0.9307,embedding+keyword
udemy1_8937,esco_714,0.9307,embedding+keyword
udemy2_2339548,esco_1582,0.9306,embedding+keyword
udemy2_2155894,esco_219,0.9305,embedding
udemy2_2887910,esco_714,0.9304,embedding+keyword
udemy1_21739,esco_1088,0.9304,embedding
udemy2_1414316,esco_1600,0.9303,embedding
udemy1_42864,esco_107,0.9303,embedding+keyword
udemy2_1592386,esco_1483,0.9303,embedding
udemy2_2922340,esco_224,0.9302,embedding+keyword
udemy1_9232,esco_126,0.9301,embedding+keyword
udemy2_1966456,esco_1274,0.9301,embedding
udemy1_4939,esco_491,0.93,embedding+keyword
udemy1_22606,esco_1804,0.93,embedding+keyword
udemy2_570072,esco_714,0.93,embedding+keyword
udemy1_3050,esco_1582,0.9299,embedding+keyword
udemy1_5169,esco_322,0.9299,embedding+keyword
udemy1_22316,esco_1104,0.9298,embedding
udemy1_6315,esco_1582,0.9297,embedding+keyword
udemy1_7910,esco_1582,0.9297,embedding+keyword
udemy1_20297,esco_1229,0.9296,embedding
udemy1_2079,esco_187,0.9296,embedding+keyword
udemy2_2155134,esco_1037,0.9294,embedding
udemy2_2699024,esco_244,0.9294,embedding+keyword
udemy1_36222,esco_1576,0.9294,embedding
udemy1_22011,esco_1088,0.9294,embedding
udemy2_1947796,esco_1709,0.9294,embedding
udemy2_2424134,esco_174,0.9292,embedding
udemy1_3574,esco_545,0.9292,embedding
udemy2_1066234,esco_224,0.9292,embedding+keyword
udemy1_40307,esco_1381,0.9292,embedding
udemy2_3031766,esco_900,0.9292,embedding+keyword
udemy2_119866,esco_124,0.9291,embedding
udemy2_2702108,esco_174,0.929,embedding
udemy1_40042,esco_1719,0.929,embedding
udemy1_43318,esco_307,0.929,embedding
udemy1_275,esco_224,0.929,embedding+keyword
udemy1_9899,esco_1582,0.9289,embedding+keyword
udemy2_2742522,esco_1582,0.9287,embedding+keyword
udemy2_1829320,esco_1646,0.9287,embedding
udemy1_1227,esco_1248,0.9286,embedding
udemy1_19931,esco_1804,0.9286,embedding+keyword
udemy2_1221906,esco_111,0.9286,embedding
udemy1_6085,esco_1248,0.9284,embedding
udemy1_39353,esco_903,0.9284,embedding+keyword
udemy1_21746,esco_1804,0.9283,embedding+keyword
udemy2_2157966,esco_1076,0.9283,embedding+keyword
udemy2_2399596,esco_1713,0.9282,embedding
udemy1_39250,esco_623,0.9282,embedding
udemy2_2833524,esco_891,0.9281,embedding+keyword
udemy2_791810,esco_1895,0.9281,embedding
udemy1_2419,esco_1582,0.9281,embedding+keyword
udemy1_22032,esco_1229,0.928,embedding
udemy2_1657548,esco_1925,0.928,embedding+keyword
udemy2_2060775,esco_922,0.9279,embedding
udemy1_30298,esco_1765,0.9279,embedding
udemy2_504542,esco_1691,0.9278,embedding
udemy1_41257,esco_1921,0.9278,embedding
udemy2_1608656,esco_68,0.9278,embedding
udemy1_38520,esco_1789,0.9277,embedding
udemy1_39679,esco_1955,0.9277,embedding
udemy1_9223,esco_224,0.9276,embedding+keyword
udemy1_43071,esco_903,0.9275,embedding+keyword
udemy2_126134,esco_1713,0.9275,embedding
udemy1_8603,esco_714,0.9275,embedding+keyword
udemy2_2414030,esco_1455,0.9275,embedding+keyword
udemy1_3183,esco_1582,0.9273,embedding+keyword
udemy2_2565064,esco_224,0.9272,embedding+keyword
udemy1_5467,esco_996,0.9271,embedding+keyword
udemy1_9893,esco_847,0.9271,embedding
udemy1_44154,esco_881,0.9271,embedding
udemy2_1677376,esco_1913,0.927,embedding
udemy1_35722,esco_1718,0.9269,embedding+keyword
udemy1_6072,esco_604,0.9269,embedding
udemy2_2006086,esco_900,0.9269,embedding+keyword
udemy2_1445098,esco_1248,0.9269,embedding
udemy1_5555,esco_126,0.9267,embedding+keyword
udemy2_1408944,esco_1691,0.9267,embedding
udemy2_1909186,esco_1455,0.9267,embedding+keyword
udemy1_4339,esco_1582,0.9265,embedding+keyword
udemy1_1379,esco_1248,0.9265,embedding
udemy1_39943,esco_1187,0.9264,embedding
udemy1_39676,esco_792,0.9264,embedding
udemy2_2157076,esco_1834,0.9264,embedding
udemy1_40791,esco_792,0.9263,embedding
udemy2_2672746,esco_1691,0.9263,embedding
udemy1_3051,esco_224,0.9262,embedding+keyword
udemy2_2368642,esco_891,0.9262,embedding+keyword
udemy1_27162,esco_1959,0.9262,embedding
udemy1_24939,esco_1949,0.9261,embedding
udemy2_692098,esco_1963,0.9261,embedding
udemy1_3045,esco_1582,0.9261,embedding+keyword
udemy1_37688,esco_1789,0.9261,embedding
udemy1_6413,esco_1592,0.926,embedding+keyword
udemy2_2505284,esco_891,0.926,embedding+keyword
udemy1_1902,esco_224,0.9259,embedding+keyword
