esco_skill_id,esco_skill_label,onet_element_id,onet_element_name,onet_element_type,similarity,rank,confident
esco_102,apply company policies,2.C.1.e,Customer and Personal Service,knowledge,0.3829406201839447,3,False
esco_103,business management principles,2.C.1.a,Administration and Management,knowledge,0.5712011456489563,1,True
esco_103,business management principles,2.B.5.d,Management of Personnel Resources,skill,0.5586072206497192,2,True
esco_103,business management principles,2.A.1.d,Speaking,skill,0.5030534267425537,3,True
esco_104,advocating for individual or community needs,2.B.1.f,Service Orientation,skill,0.5648062825202942,1,True
esco_104,advocating for individual or community needs,2.B.5.d,Management of Personnel Resources,skill,0.45032790303230286,2,True
esco_104,advocating for individual or community needs,2.B.1.c,Persuasion,skill,0.439866840839386,3,False
esco_105,develop urban transport studies,2.C.10,Transportation,knowledge,0.5480313897132874,1,True
esco_105,develop urban transport studies,2.B.4.g,Systems Analysis,skill,0.33823907375335693,2,False
esco_105,develop urban transport studies,2.C.4.f,Sociology and Anthropology,knowledge,0.3248281180858612,3,False
esco_106,send summons,2.B.5.d,Management of Personnel Resources,skill,0.37445491552352905,1,False
esco_106,send summons,2.C.1.b,Administrative,knowledge,0.3389805257320404,2,False
esco_106,send summons,2.C.1.f,Personnel and Human Resources,knowledge,0.31145840883255005,3,False
esco_107,Agile project management,2.B.5.b,Management of Financial Resources,skill,0.5155730247497559,1,True
esco_107,Agile project management,2.C.1.a,Administration and Management,knowledge,0.49678564071655273,2,True
esco_107,Agile project management,2.B.5.d,Management of Personnel Resources,skill,0.43898332118988037,3,False
esco_108,carry out strategic research,2.A.2.c,Learning Strategies,skill,0.4541512429714203,1,True
esco_108,carry out strategic research,2.B.2.i,Complex Problem Solving,skill,0.4438822865486145,2,False
esco_108,carry out strategic research,2.B.5.d,Management of Personnel Resources,skill,0.4276186227798462,3,False
esco_109,network management system tools,2.C.9.a,Telecommunications,knowledge,0.38329413533210754,1,False
esco_109,network management system tools,2.B.3.h,Operation and Control,skill,0.3643924593925476,2,False
esco_109,network management system tools,2.B.3.k,Troubleshooting,skill,0.35188794136047363,3,False
esco_110,communicate regulations,2.A.1.d,Speaking,skill,0.43002593517303467,1,False
esco_110,communicate regulations,2.C.8.b,Law and Government,knowledge,0.4226664900779724,2,False
esco_110,communicate regulations,2.B.1.d,Negotiation,skill,0.4057738184928894,3,False
esco_111,use markup languages,2.B.3.e,Programming,skill,0.47023165225982666,1,True
esco_111,use markup languages,2.C.3.a,Computers and Electronics,knowledge,0.298666775226593,2,False
esco_111,use markup languages,2.A.1.c,Writing,skill,0.2557332217693329,3,False
esco_112,participate in governmental tenders,2.B.1.d,Negotiation,skill,0.40772780776023865,1,False
esco_112,participate in governmental tenders,2.B.5.b,Management of Financial Resources,skill,0.3988434076309204,2,False
esco_112,participate in governmental tenders,2.B.5.d,Management of Personnel Resources,skill,0.365339457988739,3,False
esco_113,perform multiple tasks at the same time,2.B.5.a,Time Management,skill,0.5470051765441895,1,True
esco_113,perform multiple tasks at the same time,2.B.1.b,Coordination,skill,0.4639711380004883,2,True
esco_113,perform multiple tasks at the same time,2.B.5.d,Management of Personnel Resources,skill,0.44391578435897827,3,False
esco_114,monitor utility equipment,2.B.3.g,Operations Monitoring,skill,0.587007999420166,1,True
esco_114,monitor utility equipment,2.B.3.j,Equipment Maintenance,skill,0.5562111735343933,2,True
esco_114,monitor utility equipment,2.B.3.c,Equipment Selection,skill,0.49554920196533203,3,True
esco_115,investigate human rights violations,2.C.8.b,Law and Government,knowledge,0.4545382857322693,1,True
esco_115,investigate human rights violations,2.C.4.f,Sociology and Anthropology,knowledge,0.40225425362586975,2,False
esco_115,investigate human rights violations,2.C.1.f,Personnel and Human Resources,knowledge,0.3492801785469055,3,False
esco_116,report on grants,2.B.1.f,Service Orientation,skill,0.4189167618751526,1,False
esco_116,report on grants,2.A.1.d,Speaking,skill,0.38703492283821106,2,False
esco_116,report on grants,2.C.5.b,Therapy and Counseling,knowledge,0.36718031764030457,3,False
esco_117,perform laboratory tests,2.B.3.j,Equipment Maintenance,skill,0.5766806602478027,1,True
esco_117,perform laboratory tests,2.B.3.g,Operations Monitoring,skill,0.5405343174934387,2,True
esco_117,perform laboratory tests,2.B.3.c,Equipment Selection,skill,0.4826453626155853,3,True
esco_118,microbiology-bacteriology,2.A.1.f,Science,skill,0.22785323858261108,1,False
esco_118,microbiology-bacteriology,2.C.4.d,Biology,knowledge,0.1784508377313614,2,False
esco_118,microbiology-bacteriology,2.B.3.m,Quality Control Analysis,skill,0.17567496001720428,3,False
esco_119,develop management plans,2.C.1.a,Administration and Management,knowledge,0.5991420745849609,1,True
esco_119,develop management plans,2.B.5.d,Management of Personnel Resources,skill,0.5965331792831421,2,True
esco_119,develop management plans,2.C.1.f,Personnel and Human Resources,knowledge,0.4687696099281311,3,True
esco_120,financial products,2.C.1.c,Economics and Accounting,knowledge,0.3706015944480896,1,False
esco_120,financial products,2.B.5.b,Management of Financial Resources,skill,0.3520553708076477,2,False
esco_120,financial products,2.C.1.d,Sales and Marketing,knowledge,0.28965091705322266,3,False
esco_121,monitor logging operations,2.B.3.g,Operations Monitoring,skill,0.5120795369148254,1,True
esco_121,monitor logging operations,2.A.2.d,Monitoring,skill,0.46068382263183594,2,True
esco_121,monitor logging operations,2.B.3.k,Troubleshooting,skill,0.40085214376449585,3,False
esco_122,rehearse role,2.B.1.b,Coordination,skill,0.4652100205421448,1,True
esco_122,rehearse role,2.A.1.d,Speaking,skill,0.4524837136268616,2,True
esco_122,rehearse role,2.B.1.e,Instructing,skill,0.43777841329574585,3,False
esco_123,liaise with specialist contractors for well operations,2.B.3.c,Equipment Selection,skill,0.37459683418273926,1,False
esco_123,liaise with specialist contractors for well operations,2.C.3.d,Building and Construction,knowledge,0.34533196687698364,2,False
esco_123,liaise with specialist contractors for well operations,2.B.3.a,Operations Analysis,skill,0.3044692277908325,3,False
esco_124,gather data for forensic purposes,2.C.7.d,History and Archeology,knowledge,0.31969520449638367,1,False
esco_124,gather data for forensic purposes,2.A.1.f,Science,skill,0.30311548709869385,2,False
esco_124,gather data for forensic purposes,2.B.3.c,Equipment Selection,skill,0.28185081481933594,3,False
esco_125,using more than one language,2.C.7.b,Foreign Language,knowledge,0.4451053738594055,1,False
esco_125,using more than one language,2.B.3.e,Programming,skill,0.33836036920547485,2,False
esco_125,using more than one language,2.C.7.a,English Language,knowledge,0.3370755910873413,3,False
esco_126,Ruby (computer programming),2.B.3.e,Programming,skill,0.5223184823989868,1,True
esco_126,Ruby (computer programming),2.C.9.a,Telecommunications,knowledge,0.2933865785598755,2,False
esco_126,Ruby (computer programming),2.C.3.a,Computers and Electronics,knowledge,0.2798050343990326,3,False
esco_127,procedural law,2.C.8.b,Law and Government,knowledge,0.4312189221382141,1,False
esco_127,procedural law,2.C.1.f,Personnel and Human Resources,knowledge,0.31669458746910095,2,False
esco_127,procedural law,2.B.5.b,Management of Financial Resources,skill,0.3158795237541199,3,False
esco_128,communicate health and safety measures,2.C.8.a,Public Safety and Security,knowledge,0.4927016496658325,1,True
esco_128,communicate health and safety measures,2.B.3.j,Equipment Maintenance,skill,0.41340184211730957,2,False
esco_128,communicate health and safety measures,2.C.1.f,Personnel and Human Resources,knowledge,0.360047847032547,3,False
esco_129,Apache Maven,2.B.3.e,Programming,skill,0.31051841378211975,1,False
esco_129,Apache Maven,2.B.3.k,Troubleshooting,skill,0.2541026473045349,2,False
esco_129,Apache Maven,2.C.3.a,Computers and Electronics,knowledge,0.24913793802261353,3,False
esco_130,conduct literature research,2.A.1.c,Writing,skill,0.49117976427078247,1,True
esco_130,conduct literature research,1.A.1.a.2,Written Comprehension,ability,0.49033066630363464,2,True
esco_130,conduct literature research,2.A.1.d,Speaking,skill,0.4209953546524048,3,False
esco_131,gather data,1.A.1.b.4,Deductive Reasoning,ability,0.32214483618736267,1,False
esco_131,gather data,1.A.1.e.1,Speed of Closure,ability,0.3171834349632263,2,False
esco_131,gather data,2.A.1.f,Science,skill,0.3165144920349121,3,False
esco_132,marine engineering,2.C.3.b,Engineering and Technology,knowledge,0.39715903997421265,1,False
esco_132,marine engineering,2.C.3.d,Building and Construction,knowledge,0.39101073145866394,2,False
esco_132,marine engineering,2.C.3.c,Design,knowledge,0.3677752912044525,3,False
esco_133,deliver online training,2.C.6,Education and Training,knowledge,0.5108910202980042,1,True
esco_133,deliver online training,2.A.1.d,Speaking,skill,0.5108787417411804,2,True
esco_133,deliver online training,2.B.1.e,Instructing,skill,0.4897492229938507,3,True
esco_134,negotiating and managing contracts and agreements,2.B.1.d,Negotiation,skill,0.5913519859313965,1,True
esco_134,negotiating and managing contracts and agreements,2.C.1.f,Personnel and Human Resources,knowledge,0.39766162633895874,2,False
esco_134,negotiating and managing contracts and agreements,2.C.8.b,Law and Government,knowledge,0.38109755516052246,3,False
esco_135,operate cutting equipment,2.B.3.c,Equipment Selection,skill,0.5138691663742065,1,True
esco_135,operate cutting equipment,2.B.3.j,Equipment Maintenance,skill,0.42692849040031433,2,False
esco_135,operate cutting equipment,2.B.3.l,Repairing,skill,0.39618244767189026,3,False
esco_136,social work theory,2.C.4.f,Sociology and Anthropology,knowledge,0.4831876754760742,1,True
esco_136,social work theory,2.B.1.f,Service Orientation,skill,0.47676411271095276,2,True
esco_136,social work theory,2.C.5.b,Therapy and Counseling,knowledge,0.4577869772911072,3,True
esco_137,communicate with customers,2.C.1.e,Customer and Personal Service,knowledge,0.5180756449699402,1,True
esco_137,communicate with customers,2.A.1.d,Speaking,skill,0.48386603593826294,2,True
esco_137,communicate with customers,2.C.1.d,Sales and Marketing,knowledge,0.401864618062973,3,False
esco_138,ICT network routing,2.C.9.a,Telecommunications,knowledge,0.3703239858150482,1,False
esco_138,ICT network routing,2.C.10,Transportation,knowledge,0.3420640826225281,2,False
esco_138,ICT network routing,2.B.3.h,Operation and Control,skill,0.2454817295074463,3,False
esco_139,assess ICT knowledge,2.B.5.d,Management of Personnel Resources,skill,0.44964879751205444,1,False
esco_139,assess ICT knowledge,2.C.1.a,Administration and Management,knowledge,0.42488065361976624,2,False
esco_139,assess ICT knowledge,2.C.1.b,Administrative,knowledge,0.40023207664489746,3,False
esco_140,discern written communication,2.A.1.c,Writing,skill,0.6093326210975647,1,True
esco_140,discern written communication,1.A.1.a.4,Written Expression,ability,0.5441199541091919,2,True
esco_140,discern written communication,2.A.1.d,Speaking,skill,0.5169671773910522,3,True
esco_141,manage schedule of tasks,2.B.5.a,Time Management,skill,0.6767216920852661,1,True
esco_141,manage schedule of tasks,2.B.5.d,Management of Personnel Resources,skill,0.479046106338501,2,True
esco_141,manage schedule of tasks,2.C.1.a,Administration and Management,knowledge,0.42104092240333557,3,False
esco_142,work in outdoor conditions,2.B.5.a,Time Management,skill,0.44746166467666626,1,False
esco_142,work in outdoor conditions,2.B.5.d,Management of Personnel Resources,skill,0.4305756688117981,2,False
esco_142,work in outdoor conditions,2.B.5.c,Management of Material Resources,skill,0.396134614944458,3,False
esco_143,building systems monitoring technology,2.B.3.g,Operations Monitoring,skill,0.46026161313056946,1,True
esco_143,building systems monitoring technology,2.C.3.d,Building and Construction,knowledge,0.4069540798664093,2,False
esco_143,building systems monitoring technology,2.B.3.c,Equipment Selection,skill,0.36690929532051086,3,False
esco_144,write research proposals,2.A.1.c,Writing,skill,0.4557908773422241,1,True
esco_144,write research proposals,2.B.1.d,Negotiation,skill,0.4132813811302185,2,False
esco_144,write research proposals,2.C.4.e,Psychology,knowledge,0.39525100588798523,3,False
esco_145,business requirements techniques,2.B.3.a,Operations Analysis,skill,0.5866086483001709,1,True
esco_145,business requirements techniques,2.B.5.b,Management of Financial Resources,skill,0.45373913645744324,2,True
esco_145,business requirements techniques,2.B.2.i,Complex Problem Solving,skill,0.440125972032547,3,False
esco_146,interact verbally in English,2.A.1.d,Speaking,skill,0.6536975502967834,1,True
esco_146,interact verbally in English,1.A.1.a.3,Oral Expression,ability,0.5129729509353638,2,True
esco_146,interact verbally in English,2.A.1.c,Writing,skill,0.46641892194747925,3,True
esco_147,make legal decisions,2.C.8.b,Law and Government,knowledge,0.5225380659103394,1,True
esco_147,make legal decisions,2.B.4.e,Judgment and Decision Making,skill,0.5097916126251221,2,True
esco_147,make legal decisions,2.B.5.a,Time Management,skill,0.47646164894104004,3,True
esco_148,interpret customer non-verbal communication,2.A.1.d,Speaking,skill,0.5369438529014587,1,True
esco_148,interpret customer non-verbal communication,2.A.1.b,Active Listening,skill,0.4528989791870117,2,True
esco_148,interpret customer non-verbal communication,2.C.1.e,Customer and Personal Service,knowledge,0.4447892904281616,3,False
esco_149,use questioning techniques,2.A.2.a,Critical Thinking,skill,0.5114908218383789,1,True
esco_149,use questioning techniques,2.A.1.d,Speaking,skill,0.4958100914955139,2,True
