skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_142,http://data.europa.eu/esco/skill/0e355580-bd4a-465a-8058-92984623070e,work in outdoor conditions,,adapt to change,demonstrating willingness to learn,self-management skills and competences,transversal skills and competences,False,False,False,False,2,100.0
esco_143,http://data.europa.eu/esco/skill/0e8d16c9-e2db-4862-ac06-1567f01ef806,building systems monitoring technology,building monitoring technology systems,electronics and automation,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,True,False,False,2,65.0
esco_144,http://data.europa.eu/esco/skill/0ee7b0d6-db98-4785-9948-f2ef415d155a,write research proposals,,technical or academic writing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,3,70.0
esco_145,http://data.europa.eu/esco/skill/0ee94c0a-3716-494a-95a2-dcbab9e58be2,business requirements techniques,,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,5,80.0
esco_146,http://data.europa.eu/esco/skill/0ee9e985-0ee5-4a73-8a12-78b53b261bb2,interact verbally in English,communicate verbally in English,English,languages,language skills and knowledge,,False,False,True,False,361,96.01108033240997
esco_147,http://data.europa.eu/esco/skill/0efd5409-0b0a-4dea-8d62-6bb960f61cdd,make legal decisions,take judicial decisions,make decisions,taking a proactive approach,self-management skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_148,http://data.europa.eu/esco/skill/0f206574-328b-4c71-892b-8d0335ad311f,interpret customer non-verbal communication,interpret non-verbal communication,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,1,50.0
esco_149,http://data.europa.eu/esco/skill/0f2eee6f-2203-4cc8-9d79-854d2d5d8131,use questioning techniques,,listening and asking questions,obtaining information verbally,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_150,http://data.europa.eu/esco/skill/0f46a403-9606-465f-8247-8ae975ff4f35,communicate verbal instructions,communicate instructions orally,delegate responsibilities,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,4,90.0
esco_151,http://data.europa.eu/esco/skill/0f551181-e1af-47e2-b2d8-ff9f4e011ecd,use clinical assessment techniques,,diagnosing health conditions,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,1,80.0
esco_152,http://data.europa.eu/esco/skill/0f58a178-1382-4df2-95e8-2b3f90e80e24,interact verbally in Spanish,speak Spanish,Spanish,languages,language skills and knowledge,,False,False,True,False,16,100.0
esco_153,http://data.europa.eu/esco/skill/0f69d0b1-b2a4-4e38-8281-cba49b718303,occupational medicine,,therapy and rehabilitation,health,health and welfare,knowledge,False,False,False,False,1,100.0
esco_154,http://data.europa.eu/esco/skill/0f804e14-001d-4ec0-b3f7-eb6a23ad43cb,negotiating,,negotiating,"communication, collaboration and creativity",skills,,False,False,False,False,10,100.0
esco_155,http://data.europa.eu/esco/skill/0f9958d2-f700-4f62-b90b-a5873cb5ae4c,systems thinking,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,12,83.33333333333333
esco_156,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,Apache Tomcat,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,50.0
esco_157,http://data.europa.eu/esco/skill/0fdc32f8-d7f4-48c3-895a-5aefc23a44b4,perform ideation activities,,developing solutions,solving problems,"communication, collaboration and creativity",skills,False,False,False,False,1,100.0
esco_158,http://data.europa.eu/esco/skill/0fe57279-53a8-478f-bcf9-dfe8172f0fb6,respond to inquiries in written form,responding to inquiries in written form,developing professional relationships or networks,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,90.0
esco_159,http://data.europa.eu/esco/skill/0ff9d03c-0430-4423-91d5-c2d3e12c3a22,assist in developing practices for well being of employees,assist the development of practices for well being of employees,building and developing teams,building and developing teams,management skills,skills,False,False,False,False,2,80.0
esco_160,http://data.europa.eu/esco/skill/10026df1-670d-4c75-b3d5-ee0037f9d59b,lead process optimisation,determine process optimisation,leading and motivating,leading and motivating,management skills,skills,False,False,False,False,13,80.76923076923077
esco_161,http://data.europa.eu/esco/skill/1023ac61-250f-4eef-b7a9-238cf071685f,provide professional care in nursing,,"providing medical, dental and nursing care",providing health care or medical treatments,assisting and caring,skills,False,False,False,False,3,100.0
esco_162,http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,documenting and recording information,,documenting and recording information,information skills,skills,,False,False,False,False,2,75.0
esco_163,http://data.europa.eu/esco/skill/103770db-5ed7-4208-ac72-cf174dd677e9,childbirth,,nursing and midwifery,health,health and welfare,knowledge,False,False,False,False,1,50.0
esco_164,http://data.europa.eu/esco/skill/103af23e-d56c-47ab-b991-55c94dcdef50,advising and consulting,,advising and consulting,"communication, collaboration and creativity",skills,,False,False,False,False,7,82.85714285714286
esco_165,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,sustainable technologies,green technologies,environmental protection technology,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,True,False,False,False,1,100.0
esco_166,http://data.europa.eu/esco/skill/108112e0-a3df-43bf-91ec-d9614ca4224c,provide psychological support to patients,provide psychological support to healthcare users,providing psychological and occupational therapies,providing health care or medical treatments,assisting and caring,skills,False,False,False,False,1,100.0
esco_167,http://data.europa.eu/esco/skill/10ac5282-3288-4383-8f69-9864d8564ea9,inspect pipelines,inspecting pipelines,installing wooden and metal components,building and repairing structures,constructing,skills,False,False,False,False,1,100.0
esco_168,http://data.europa.eu/esco/skill/10c11836-683d-45db-872d-3ec8aee4d37c,manage psychotherapeutic relationships,manage psychotherapy relationships,developing professional relationships or networks,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_169,http://data.europa.eu/esco/skill/113b4428-0a31-4199-8496-070af7854b91,meet commitments,achieve goals,working efficiently,self-management skills and competences,transversal skills and competences,,False,False,False,False,3,83.33333333333333
esco_170,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,,designing ict systems or applications,designing systems and products,"communication, collaboration and creativity",skills,False,True,False,False,5,80.0
esco_171,http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,develop waste management processes,,manage waste,adopt ways to reduce negative impact of consumption,applying environmental skills and competences,life skills and competences,True,False,False,False,1,80.0
esco_172,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,hardware platforms,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,2,65.0
esco_173,http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3,quality assurance procedures,quality control procedures,work skills,business and administration,"business, administration and law",knowledge,False,False,False,False,12,79.16666666666667
esco_174,http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,computer forensics,,computer use,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,3,86.66666666666667
esco_175,http://data.europa.eu/esco/skill/11c56452-fcec-4b00-9695-cca4728e5048,marketing analytics,,marketing and advertising,business and administration,"business, administration and law",knowledge,False,True,False,False,2,50.0
esco_176,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,information security strategy,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,80.0
esco_177,http://data.europa.eu/esco/skill/11f364dd-0814-4398-b00e-10d1be8b27af,design transportation systems,define transportation systems,designing structures or facilities,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,11,80.0
esco_178,http://data.europa.eu/esco/skill/123cf7c5-6a3b-419d-be4f-49a6cc020f9f,interactive media,,audio-visual techniques and media production,arts,arts and humanities,knowledge,False,True,False,False,1,50.0
esco_179,http://data.europa.eu/esco/skill/12428071-1ec8-4d52-a0ce-3eee78e1e1be,perform records management,organise records management,managing information,managing information,information skills,skills,False,False,False,False,17,77.6470588235294
esco_180,http://data.europa.eu/esco/skill/1258cc12-37bb-4a12-b219-9c3d6b294533,work in an organised manner,be organized,manage time,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,147,94.62585034013605
